trade_date,symbol,metric,value
2019-11-08,000300,dividend_yield,1.4850197998445007e-05
2019-11-08,159981,roll_yield,-0.032898385933773366
2019-11-08,159985,roll_yield,-0.05147132887258076
2019-11-08,510300,dividend_yield,0.014625681705503223
2019-11-08,510880,dividend_yield,0.035112862773199575
2019-11-08,511090,bond_ytm,0.038805
2019-11-08,511260,bond_ytm,0.032765
2019-11-08,512890,dividend_yield,0.08529155787641428
2019-11-08,518880,real_yield,0.0027650000000000036
2019-11-08,CBA21801,bond_ytm,0.038805
2019-11-08,M0,roll_yield,-0.05147132887258076
2019-11-08,TA0,roll_yield,-0.032898385933773366
2019-11-11,000015,dividend_yield,3.762166577987026e-05
2019-11-11,000300,dividend_yield,1.5116662199991902e-05
2019-11-11,159981,roll_yield,-0.03680241432182381
2019-11-11,159985,roll_yield,-0.04808174182481522
2019-11-11,510300,dividend_yield,0.014872699773128308
2019-11-11,510880,dividend_yield,0.03576642335766423
2019-11-11,511090,bond_ytm,0.038709
2019-11-11,511260,bond_ytm,0.032463
2019-11-11,512890,dividend_yield,0.08657243816254417
2019-11-11,518880,real_yield,-0.005537
2019-11-11,CBA21801,bond_ytm,0.038709
2019-11-11,M0,roll_yield,-0.04808174182481522
2019-11-11,TA0,roll_yield,-0.03680241432182381
2019-11-12,000015,dividend_yield,3.749185604198476e-05
2019-11-12,000300,dividend_yield,1.5113908920510829e-05
2019-11-12,159981,roll_yield,-0.04890277268496319
2019-11-12,159985,roll_yield,-0.05599018254333486
2019-11-12,510300,dividend_yield,0.014891468955073194
2019-11-12,510880,dividend_yield,0.03570127504553734
2019-11-12,511090,bond_ytm,0.038682
2019-11-12,511260,bond_ytm,0.032549999999999996
2019-11-12,512890,dividend_yield,0.08657243816254417
2019-11-12,518880,real_yield,-0.0054500000000000035
2019-11-12,CBA21801,bond_ytm,0.038682
2019-11-12,M0,roll_yield,-0.05599018254333486
2019-11-12,TA0,roll_yield,-0.04890277268496319
2019-11-13,000015,dividend_yield,3.769691831539396e-05
2019-11-13,000300,dividend_yield,1.5128274951012594e-05
2019-11-13,159981,roll_yield,-0.045080492056658504
2019-11-13,159985,roll_yield,-0.05979807908910323
2019-11-13,510300,dividend_yield,0.01490275322051023
2019-11-13,510880,dividend_yield,0.03587115666178624
2019-11-13,511090,bond_ytm,0.038561
2019-11-13,511260,bond_ytm,0.03237
2019-11-13,512890,dividend_yield,0.08695652173913043
2019-11-13,518880,real_yield,-0.005629999999999996
2019-11-13,CBA21801,bond_ytm,0.038561
2019-11-13,M0,roll_yield,-0.05979807908910323
2019-11-13,TA0,roll_yield,-0.045080492056658504
2019-11-14,000015,dividend_yield,3.772093207653346e-05
2019-11-14,000300,dividend_yield,1.5105519736129612e-05
2019-11-14,159981,roll_yield,-0.04757526438530856
2019-11-14,159985,roll_yield,-0.06601497661908803
2019-11-14,510300,dividend_yield,0.014891468955073194
2019-11-14,510880,dividend_yield,0.0358974358974359
2019-11-14,511090,bond_ytm,0.038733
2019-11-14,511260,bond_ytm,0.032555
2019-11-14,512890,dividend_yield,0.08703374777975134
2019-11-14,518880,real_yield,-0.0054449999999999985
2019-11-14,CBA21801,bond_ytm,0.038733
2019-11-14,M0,roll_yield,-0.06601497661908803
2019-11-14,TA0,roll_yield,-0.04757526438530856
2019-11-15,000015,dividend_yield,3.7982376177453665e-05
2019-11-15,000300,dividend_yield,1.5217602691091177e-05
2019-11-15,159981,roll_yield,-0.04486974602494442
2019-11-15,159985,roll_yield,-0.0704003086040925
2019-11-15,510300,dividend_yield,0.014963225970073548
2019-11-15,510880,dividend_yield,0.03609576427255986
2019-11-15,511090,bond_ytm,0.038512
2019-11-15,511260,bond_ytm,0.032355
2019-11-15,512890,dividend_yield,0.08726625111308994
2019-11-15,518880,real_yield,-0.005644999999999997
2019-11-15,CBA21801,bond_ytm,0.038512
2019-11-15,M0,roll_yield,-0.0704003086040925
2019-11-15,TA0,roll_yield,-0.04486974602494442
2019-11-18,000015,dividend_yield,3.772347308468689e-05
2019-11-18,000300,dividend_yield,1.5097510727549041e-05
2019-11-18,159981,roll_yield,-0.03832946538271709
2019-11-18,159985,roll_yield,-0.0741869918699187
2019-11-18,510300,dividend_yield,0.014857718458826491
2019-11-18,510880,dividend_yield,0.035910589959692193
2019-11-18,511090,bond_ytm,0.038118
2019-11-18,511260,bond_ytm,0.031993
2019-11-18,512890,dividend_yield,0.08634361233480177
2019-11-18,518880,real_yield,-0.0060069999999999985
2019-11-18,CBA21801,bond_ytm,0.038118
2019-11-18,M0,roll_yield,-0.0741869918699187
2019-11-18,TA0,roll_yield,-0.03832946538271709
2019-11-19,000015,dividend_yield,3.737738881561734e-05
2019-11-19,000300,dividend_yield,1.4947914119926353e-05
2019-11-19,159981,roll_yield,-0.03321886999835481
2019-11-19,159985,roll_yield,-0.0715183950400655
2019-11-19,510300,dividend_yield,0.014709548740962352
2019-11-19,510880,dividend_yield,0.03563636363636364
2019-11-19,511090,bond_ytm,0.037776000000000004
2019-11-19,511260,bond_ytm,0.031743
2019-11-19,512890,dividend_yield,0.08529155787641428
2019-11-19,518880,real_yield,-0.006256999999999999
2019-11-19,CBA21801,bond_ytm,0.037776000000000004
2019-11-19,M0,roll_yield,-0.0715183950400655
2019-11-19,TA0,roll_yield,-0.03321886999835481
2019-11-20,000015,dividend_yield,3.7635796096937526e-05
2019-11-20,000300,dividend_yield,1.509776184636927e-05
2019-11-20,159981,roll_yield,-0.029274331345677723
2019-11-20,159985,roll_yield,-0.06846384253316216
2019-11-20,510300,dividend_yield,0.01486146095717884
2019-11-20,510880,dividend_yield,0.03579254930606282
2019-11-20,511090,bond_ytm,0.037826
2019-11-20,511260,bond_ytm,0.031747
2019-11-20,512890,dividend_yield,0.0857392825896763
2019-11-20,518880,real_yield,-0.006253000000000002
2019-11-20,CBA21801,bond_ytm,0.037826
2019-11-20,M0,roll_yield,-0.06846384253316216
2019-11-20,TA0,roll_yield,-0.029274331345677723
2019-11-21,000015,dividend_yield,3.7604068299732055e-05
2019-11-21,000300,dividend_yield,1.5168662674137533e-05
2019-11-21,159981,roll_yield,-0.029385923460083098
2019-11-21,159985,roll_yield,-0.07067977572594203
2019-11-21,510300,dividend_yield,0.014936708860759491
2019-11-21,510880,dividend_yield,0.035818713450292396
2019-11-21,511090,bond_ytm,0.037652
2019-11-21,511260,bond_ytm,0.031749
2019-11-21,512890,dividend_yield,0.08596491228070177
2019-11-21,518880,real_yield,-0.006251
2019-11-21,CBA21801,bond_ytm,0.037652
2019-11-21,M0,roll_yield,-0.07067977572594203
2019-11-21,TA0,roll_yield,-0.029385923460083098
2019-11-22,000015,dividend_yield,3.764760839726064e-05
2019-11-22,000300,dividend_yield,1.5324695226876917e-05
2019-11-22,159981,roll_yield,-0.01262674309593903
2019-11-22,159985,roll_yield,-0.0698104158023122
2019-11-22,510300,dividend_yield,0.015097236438075742
2019-11-22,510880,dividend_yield,0.03579254930606282
2019-11-22,511090,bond_ytm,0.037627
2019-11-22,511260,bond_ytm,0.031747
2019-11-22,512890,dividend_yield,0.08604038630377524
2019-11-22,518880,real_yield,-0.006253000000000002
2019-11-22,CBA21801,bond_ytm,0.037627
2019-11-22,M0,roll_yield,-0.0698104158023122
2019-11-22,TA0,roll_yield,-0.01262674309593903
2019-11-25,000015,dividend_yield,3.7136727958688803e-05
2019-11-25,000300,dividend_yield,1.5213219720664656e-05
2019-11-25,159981,roll_yield,-0.010071882890216476
2019-11-25,159985,roll_yield,-0.06901115522783134
2019-11-25,510300,dividend_yield,0.014989837398373984
2019-11-25,510880,dividend_yield,0.03539183820873962
2019-11-25,511090,bond_ytm,0.037938
2019-11-25,511260,bond_ytm,0.031875
2019-11-25,512890,dividend_yield,0.08484848484848485
2019-11-25,518880,real_yield,-0.0061249999999999985
2019-11-25,CBA21801,bond_ytm,0.037938
2019-11-25,M0,roll_yield,-0.06901115522783134
2019-11-25,TA0,roll_yield,-0.010071882890216476
2019-11-26,000015,dividend_yield,3.7228794877317826e-05
2019-11-26,000300,dividend_yield,1.5160652812570904e-05
2019-11-26,159981,roll_yield,-0.008831326842048867
2019-11-26,159985,roll_yield,-0.0658240946045824
2019-11-26,510300,dividend_yield,0.014967021816336884
2019-11-26,510880,dividend_yield,0.03546869344914948
2019-11-26,511090,bond_ytm,0.037819
2019-11-26,511260,bond_ytm,0.031675
2019-11-26,512890,dividend_yield,0.08484848484848485
2019-11-26,518880,real_yield,-0.006324999999999997
2019-11-26,CBA21801,bond_ytm,0.037819
2019-11-26,M0,roll_yield,-0.0658240946045824
2019-11-26,TA0,roll_yield,-0.008831326842048867
2019-11-27,000015,dividend_yield,3.732650791474321e-05
2019-11-27,000300,dividend_yield,1.5223374640283267e-05
2019-11-27,159981,roll_yield,-0.010084509571650095
2019-11-27,159985,roll_yield,-0.06012259833162731
2019-11-27,510300,dividend_yield,0.014989837398373984
2019-11-27,510880,dividend_yield,0.03554588320638375
2019-11-27,511090,bond_ytm,0.037864
2019-11-27,511260,bond_ytm,0.0317
2019-11-27,512890,dividend_yield,0.08514335360556038
2019-11-27,518880,real_yield,-0.0063
2019-11-27,CBA21801,bond_ytm,0.037864
2019-11-27,M0,roll_yield,-0.06012259833162731
2019-11-27,TA0,roll_yield,-0.010084509571650095
2019-11-28,000015,dividend_yield,3.747045378248937e-05
2019-11-28,000300,dividend_yield,1.5275860024446554e-05
2019-11-28,159981,roll_yield,-0.02403104804477017
2019-11-28,159985,roll_yield,-0.055013254603647456
2019-11-28,510300,dividend_yield,0.015012722646310431
2019-11-28,510880,dividend_yield,0.03563636363636364
2019-11-28,511090,bond_ytm,0.037838
2019-11-28,511260,bond_ytm,0.03165
2019-11-28,512890,dividend_yield,0.08544027898866609
2019-11-28,518880,real_yield,-0.0063500000000000015
2019-11-28,CBA21801,bond_ytm,0.037838
2019-11-28,M0,roll_yield,-0.055013254603647456
2019-11-28,TA0,roll_yield,-0.02403104804477017
2019-11-29,000015,dividend_yield,3.752580856629968e-05
2019-11-29,000300,dividend_yield,1.541004698497207e-05
2019-11-29,159981,roll_yield,-0.035743889089020466
2019-11-29,159985,roll_yield,-0.055013254603647456
2019-11-29,510300,dividend_yield,0.015178801131978389
2019-11-29,510880,dividend_yield,0.03571428571428571
2019-11-29,511090,bond_ytm,0.037718
2019-11-29,511260,bond_ytm,0.03165
2019-11-29,512890,dividend_yield,0.0855148342059337
2019-11-29,518880,real_yield,-0.0063500000000000015
2019-11-29,CBA21801,bond_ytm,0.037718
2019-11-29,M0,roll_yield,-0.055013254603647456
2019-11-29,TA0,roll_yield,-0.035743889089020466
2019-12-02,000015,dividend_yield,3.742337754383499e-05
2019-12-02,000300,dividend_yield,1.5380368237297705e-05
2019-12-02,159981,roll_yield,-0.02915132995346899
2019-12-02,159985,roll_yield,-0.06357345708533338
2019-12-02,510300,dividend_yield,0.01514762516046213
2019-12-02,510880,dividend_yield,0.03561046511627907
2019-12-02,511090,bond_ytm,0.037985000000000005
2019-12-02,511260,bond_ytm,0.032062
2019-12-02,512890,dividend_yield,0.08536585365853659
2019-12-02,518880,real_yield,-0.005937999999999999
2019-12-02,CBA21801,bond_ytm,0.037985000000000005
2019-12-02,M0,roll_yield,-0.06357345708533338
2019-12-02,TA0,roll_yield,-0.02915132995346899
2019-12-03,000015,dividend_yield,3.731815017737545e-05
2019-12-03,000300,dividend_yield,1.5320349812922948e-05
2019-12-03,159981,roll_yield,-0.02666124050421571
2019-12-03,159985,roll_yield,-0.05934959349593496
2019-12-03,510300,dividend_yield,0.015085655842495525
2019-12-03,510880,dividend_yield,0.035571687840290384
2019-12-03,511090,bond_ytm,0.037848
2019-12-03,511260,bond_ytm,0.031745999999999996
2019-12-03,512890,dividend_yield,0.08521739130434784
2019-12-03,518880,real_yield,-0.006254000000000003
2019-12-03,CBA21801,bond_ytm,0.037848
2019-12-03,M0,roll_yield,-0.05934959349593496
2019-12-03,TA0,roll_yield,-0.02666124050421571
2019-12-04,000015,dividend_yield,3.756484727589694e-05
2019-12-04,000300,dividend_yield,1.5325395817309853e-05
2019-12-04,159981,roll_yield,-0.01898780272106484
2019-12-04,159985,roll_yield,-0.05833414722934998
2019-12-04,510300,dividend_yield,0.01507794531050345
2019-12-04,510880,dividend_yield,0.03575337468077344
2019-12-04,511090,bond_ytm,0.037748
2019-12-04,511260,bond_ytm,0.031751
2019-12-04,512890,dividend_yield,0.08544027898866609
2019-12-04,518880,real_yield,-0.006248999999999998
2019-12-04,CBA21801,bond_ytm,0.037748
2019-12-04,M0,roll_yield,-0.05833414722934998
2019-12-04,TA0,roll_yield,-0.01898780272106484
2019-12-05,000015,dividend_yield,3.74241349773985e-05
2019-12-05,000300,dividend_yield,1.5208678535966203e-05
2019-12-05,159981,roll_yield,-0.04715317712206754
2019-12-05,159985,roll_yield,-0.05293283730070646
2019-12-05,510300,dividend_yield,0.014967021816336884
2019-12-05,510880,dividend_yield,0.03558460421205519
2019-12-05,511090,bond_ytm,0.037808
2019-12-05,511260,bond_ytm,0.031776
2019-12-05,512890,dividend_yield,0.08514335360556038
2019-12-05,518880,real_yield,-0.006224
2019-12-05,CBA21801,bond_ytm,0.037808
2019-12-05,M0,roll_yield,-0.05293283730070646
2019-12-05,TA0,roll_yield,-0.04715317712206754
2019-12-06,000015,dividend_yield,3.744260869531994e-05
2019-12-06,000300,dividend_yield,1.511895930309285e-05
2019-12-06,159981,roll_yield,-0.03909381132701291
2019-12-06,159985,roll_yield,-0.055436433485213966
2019-12-06,510300,dividend_yield,0.014876449823499746
2019-12-06,510880,dividend_yield,0.035649327028010186
2019-12-06,511090,bond_ytm,0.037856
2019-12-06,511260,bond_ytm,0.031751
2019-12-06,512890,dividend_yield,0.08499566348655681
2019-12-06,518880,real_yield,-0.006248999999999998
2019-12-06,CBA21801,bond_ytm,0.037856
2019-12-06,M0,roll_yield,-0.055436433485213966
2019-12-06,TA0,roll_yield,-0.03909381132701291
2019-12-09,000015,dividend_yield,3.717680834824199e-05
2019-12-09,000300,dividend_yield,1.5145886980364512e-05
2019-12-09,159981,roll_yield,-0.0465824583672512
2019-12-09,159985,roll_yield,-0.056963572171035
2019-12-09,510300,dividend_yield,0.014925373134328358
2019-12-09,510880,dividend_yield,0.035443037974683546
2019-12-09,511090,bond_ytm,0.037932
2019-12-09,511260,bond_ytm,0.031903
2019-12-09,512890,dividend_yield,0.08440999138673558
2019-12-09,518880,real_yield,-0.006096999999999998
2019-12-09,CBA21801,bond_ytm,0.037932
2019-12-09,M0,roll_yield,-0.056963572171035
2019-12-09,TA0,roll_yield,-0.0465824583672512
2019-12-10,000015,dividend_yield,3.721436079398738e-05
2019-12-10,000300,dividend_yield,1.512671572850263e-05
2019-12-10,159981,roll_yield,-0.05252662308293245
2019-12-10,159985,roll_yield,-0.06213495347949869
2019-12-10,510300,dividend_yield,0.014914054600606673
2019-12-10,510880,dividend_yield,0.03535353535353536
2019-12-10,511090,bond_ytm,0.037834
2019-12-10,511260,bond_ytm,0.031776
2019-12-10,512890,dividend_yield,0.08448275862068966
2019-12-10,518880,real_yield,-0.013224
2019-12-10,CBA21801,bond_ytm,0.037834
2019-12-10,M0,roll_yield,-0.06213495347949869
2019-12-10,TA0,roll_yield,-0.05252662308293245
2019-12-11,000015,dividend_yield,3.695120856845739e-05
2019-12-11,000300,dividend_yield,3.100378733041761e-05
2019-12-11,159981,roll_yield,-0.034053045448487265
2019-12-11,159985,roll_yield,-0.06958375860814885
2019-12-11,510300,dividend_yield,0.031025641025641027
2019-12-11,510880,dividend_yield,0.0351632579834948
2019-12-11,511090,bond_ytm,0.037787
2019-12-11,511260,bond_ytm,0.031702
2019-12-11,512890,dividend_yield,0.08448275862068966
2019-12-11,518880,real_yield,-0.013297999999999997
2019-12-11,CBA21801,bond_ytm,0.037787
2019-12-11,M0,roll_yield,-0.06958375860814885
2019-12-11,TA0,roll_yield,-0.034053045448487265
2019-12-12,000015,dividend_yield,3.694311551848343e-05
2019-12-12,000300,dividend_yield,3.10972124561555e-05
2019-12-12,159981,roll_yield,-0.036680836524063634
2019-12-12,159985,roll_yield,-0.07250758817325866
2019-12-12,510300,dividend_yield,0.03111339676009257
2019-12-12,510880,dividend_yield,0.035175879396984924
2019-12-12,511090,bond_ytm,0.037784
2019-12-12,511260,bond_ytm,0.031652
2019-12-12,512890,dividend_yield,0.08426483233018058
2019-12-12,518880,real_yield,-0.013347999999999999
2019-12-12,CBA21801,bond_ytm,0.037784
2019-12-12,M0,roll_yield,-0.07250758817325866
2019-12-12,TA0,roll_yield,-0.036680836524063634
2019-12-13,000015,dividend_yield,3.6577373087712545e-05
2019-12-13,000300,dividend_yield,3.0492253329640663e-05
2019-12-13,159981,roll_yield,-0.03503945870077593
2019-12-13,159985,roll_yield,-0.07060333761232349
2019-12-13,510300,dividend_yield,0.030493951612903226
2019-12-13,510880,dividend_yield,0.034788782392616256
2019-12-13,511090,bond_ytm,0.037904
2019-12-13,511260,bond_ytm,0.031827999999999995
2019-12-13,512890,dividend_yield,0.08368915456874466
2019-12-13,518880,real_yield,-0.013172000000000003
2019-12-13,CBA21801,bond_ytm,0.037904
2019-12-13,M0,roll_yield,-0.07060333761232349
2019-12-13,TA0,roll_yield,-0.03503945870077593
2019-12-16,000015,dividend_yield,3.6350593312158493e-05
2019-12-16,000300,dividend_yield,3.0344477530792123e-05
2019-12-16,159981,roll_yield,-0.034954066031318315
2019-12-16,159985,roll_yield,-0.07464677271636004
2019-12-16,510300,dividend_yield,0.030402010050251255
2019-12-16,510880,dividend_yield,0.034494896163322776
2019-12-16,511090,bond_ytm,0.037956
2019-12-16,511260,bond_ytm,0.031854
2019-12-16,512890,dividend_yield,0.08319185059422751
2019-12-16,518880,real_yield,-0.013145999999999998
2019-12-16,CBA21801,bond_ytm,0.037956
2019-12-16,M0,roll_yield,-0.07464677271636004
2019-12-16,TA0,roll_yield,-0.034954066031318315
2019-12-17,000015,dividend_yield,3.604048891497534e-05
2019-12-17,000300,dividend_yield,2.993715671235588e-05
2019-12-17,159981,roll_yield,-0.0347845232696466
2019-12-17,159985,roll_yield,-0.07229859571322986
2019-12-17,510300,dividend_yield,0.029935675408213756
2019-12-17,510880,dividend_yield,0.03426573426573427
2019-12-17,511090,bond_ytm,0.0382
2019-12-17,511260,bond_ytm,0.032132999999999995
2019-12-17,512890,dividend_yield,0.0824915824915825
2019-12-17,518880,real_yield,-0.012867000000000003
2019-12-17,CBA21801,bond_ytm,0.0382
2019-12-17,M0,roll_yield,-0.07229859571322986
2019-12-17,TA0,roll_yield,-0.0347845232696466
2019-12-18,000015,dividend_yield,3.6071676629933676e-05
2019-12-18,000300,dividend_yield,3.00040939470336e-05
2019-12-18,159981,roll_yield,-0.032242233891151786
2019-12-18,159985,roll_yield,-0.07324450739970194
2019-12-18,510300,dividend_yield,0.030047181524708217
2019-12-18,510880,dividend_yield,0.034325744308231175
2019-12-18,511090,bond_ytm,0.038271
2019-12-18,511260,bond_ytm,0.032139
2019-12-18,512890,dividend_yield,0.08270042194092828
2019-12-18,518880,real_yield,-0.012860999999999997
2019-12-18,CBA21801,bond_ytm,0.038271
2019-12-18,M0,roll_yield,-0.07324450739970194
2019-12-18,TA0,roll_yield,-0.032242233891151786
2019-12-19,000015,dividend_yield,3.607021619677849e-05
2019-12-19,000300,dividend_yield,3.0046062351787243e-05
2019-12-19,159981,roll_yield,-0.0287059702519637
2019-12-19,159985,roll_yield,-0.07416012226040405
2019-12-19,510300,dividend_yield,0.030099502487562192
2019-12-19,510880,dividend_yield,0.034229828850855744
2019-12-19,511090,bond_ytm,0.038202
2019-12-19,511260,bond_ytm,0.032139
2019-12-19,512890,dividend_yield,0.0824915824915825
2019-12-19,518880,real_yield,-0.012860999999999997
2019-12-19,CBA21801,bond_ytm,0.038202
2019-12-19,M0,roll_yield,-0.07416012226040405
2019-12-19,TA0,roll_yield,-0.0287059702519637
2019-12-20,000015,dividend_yield,3.626161944392437e-05
2019-12-20,000300,dividend_yield,3.0120084545334834e-05
2019-12-20,159981,roll_yield,-0.031453107030051136
2019-12-20,159985,roll_yield,-0.0733243524295708
2019-12-20,510300,dividend_yield,0.030129482071713145
2019-12-20,510880,dividend_yield,0.03441011235955056
2019-12-20,511090,bond_ytm,0.037813
2019-12-20,511260,bond_ytm,0.031808
2019-12-20,512890,dividend_yield,0.0824915824915825
2019-12-20,518880,real_yield,-0.013191999999999995
2019-12-20,CBA21801,bond_ytm,0.037813
2019-12-20,M0,roll_yield,-0.0733243524295708
2019-12-20,TA0,roll_yield,-0.031453107030051136
2019-12-23,000015,dividend_yield,3.671115959315045e-05
2019-12-23,000300,dividend_yield,3.050090040674589e-05
2019-12-23,159981,roll_yield,-0.03260966675600822
2019-12-23,159985,roll_yield,-0.07361861287346912
2019-12-23,510300,dividend_yield,0.030524722502522705
2019-12-23,510880,dividend_yield,0.034788782392616256
2019-12-23,511090,bond_ytm,0.037569
2019-12-23,511260,bond_ytm,0.031661
2019-12-23,512890,dividend_yield,0.08340425531914894
2019-12-23,518880,real_yield,-0.013338999999999997
2019-12-23,CBA21801,bond_ytm,0.037569
2019-12-23,M0,roll_yield,-0.07361861287346912
2019-12-23,TA0,roll_yield,-0.03260966675600822
2019-12-24,000015,dividend_yield,3.6544800942706704e-05
2019-12-24,000300,dividend_yield,3.0303349045995474e-05
2019-12-24,159981,roll_yield,-0.03272955523672884
2019-12-24,159985,roll_yield,-0.0733243524295708
2019-12-24,510300,dividend_yield,0.030363864491844417
2019-12-24,510880,dividend_yield,0.034690265486725665
2019-12-24,511090,bond_ytm,0.03744
2019-12-24,511260,bond_ytm,0.031535
2019-12-24,512890,dividend_yield,0.08319185059422751
2019-12-24,518880,real_yield,-0.013464999999999998
2019-12-24,CBA21801,bond_ytm,0.03744
2019-12-24,M0,roll_yield,-0.0733243524295708
2019-12-24,TA0,roll_yield,-0.03272955523672884
2019-12-25,000015,dividend_yield,3.6571517281348045e-05
2019-12-25,000300,dividend_yield,3.031922637361756e-05
2019-12-25,159981,roll_yield,-0.031325404606055804
2019-12-25,159985,roll_yield,-0.07319137391591544
2019-12-25,510300,dividend_yield,0.03031062124248497
2019-12-25,510880,dividend_yield,0.034690265486725665
2019-12-25,511090,bond_ytm,0.037307
2019-12-25,511260,bond_ytm,0.031463
2019-12-25,512890,dividend_yield,0.08340425531914894
2019-12-25,518880,real_yield,-0.013537
2019-12-25,CBA21801,bond_ytm,0.037307
2019-12-25,M0,roll_yield,-0.07319137391591544
2019-12-25,TA0,roll_yield,-0.031325404606055804
2019-12-26,000015,dividend_yield,3.6122040895310586e-05
2019-12-26,000300,dividend_yield,3.005473439066386e-05
2019-12-26,159981,roll_yield,-0.03226820427688771
2019-12-26,159985,roll_yield,-0.07789228457359308
2019-12-26,510300,dividend_yield,0.030092016911216116
2019-12-26,510880,dividend_yield,0.03434980722046968
2019-12-26,511090,bond_ytm,0.037052
2019-12-26,511260,bond_ytm,0.031137
2019-12-26,512890,dividend_yield,0.08277027027027027
2019-12-26,518880,real_yield,-0.013862999999999997
2019-12-26,CBA21801,bond_ytm,0.037052
2019-12-26,M0,roll_yield,-0.07789228457359308
2019-12-26,TA0,roll_yield,-0.03226820427688771
2019-12-27,000015,dividend_yield,3.617310677156868e-05
2019-12-27,000300,dividend_yield,3.0084325618817173e-05
2019-12-27,159981,roll_yield,-0.033409501766911515
2019-12-27,159985,roll_yield,-0.08466108801541562
2019-12-27,510300,dividend_yield,0.030121981578292253
2019-12-27,510880,dividend_yield,0.034325744308231175
2019-12-27,511090,bond_ytm,0.037114
2019-12-27,511260,bond_ytm,0.031292
2019-12-27,512890,dividend_yield,0.08256107834877843
2019-12-27,518880,real_yield,-0.013707999999999998
2019-12-27,CBA21801,bond_ytm,0.037114
2019-12-27,M0,roll_yield,-0.08466108801541562
2019-12-27,TA0,roll_yield,-0.033409501766911515
2019-12-30,000015,dividend_yield,3.5785648348309756e-05
2019-12-30,000300,dividend_yield,2.9644997480175216e-05
2019-12-30,159981,roll_yield,-0.034312962746852346
2019-12-30,159985,roll_yield,-0.08571513503069217
2019-12-30,510300,dividend_yield,0.02969325153374233
2019-12-30,510880,dividend_yield,0.03403959708232025
2019-12-30,511090,bond_ytm,0.037207
2019-12-30,511260,bond_ytm,0.031322
2019-12-30,512890,dividend_yield,0.08132780082987552
2019-12-30,518880,real_yield,-0.013677999999999996
2019-12-30,CBA21801,bond_ytm,0.037207
2019-12-30,M0,roll_yield,-0.08571513503069217
2019-12-30,TA0,roll_yield,-0.034312962746852346
2019-12-31,000015,dividend_yield,3.561793297504601e-05
2019-12-31,000300,dividend_yield,2.9536818743039925e-05
2019-12-31,159981,roll_yield,-0.030495838555223493
2019-12-31,159985,roll_yield,-0.08724713381435084
2019-12-31,510300,dividend_yield,0.029541015625
2019-12-31,510880,dividend_yield,0.033828098032447365
2019-12-31,511090,bond_ytm,0.037149
2019-12-31,511260,bond_ytm,0.031365
2019-12-31,512890,dividend_yield,0.08085808580858087
2019-12-31,518880,real_yield,-0.013635000000000001
2019-12-31,CBA21801,bond_ytm,0.037149
2019-12-31,M0,roll_yield,-0.08724713381435084
2019-12-31,TA0,roll_yield,-0.030495838555223493
2020-01-02,000015,dividend_yield,3.523007757087897e-05
2020-01-02,000300,dividend_yield,2.914089042519449e-05
2020-01-02,159981,roll_yield,-0.02853345841150719
2020-01-02,159985,roll_yield,-0.09417173147569917
2020-01-02,510300,dividend_yield,0.029163653892504218
2020-01-02,510880,dividend_yield,0.03340149965916837
2020-01-02,511090,bond_ytm,0.037324
2020-01-02,511260,bond_ytm,0.031485
2020-01-02,512890,dividend_yield,0.07980456026058633
2020-01-02,518880,real_yield,-0.013515
2020-01-02,CBA21801,bond_ytm,0.037324
2020-01-02,M0,roll_yield,-0.09417173147569917
2020-01-02,TA0,roll_yield,-0.02853345841150719
2020-01-03,000015,dividend_yield,3.525871079042474e-05
2020-01-03,000300,dividend_yield,2.9192043841142204e-05
2020-01-03,159981,roll_yield,-0.035868005738880916
2020-01-03,159985,roll_yield,-0.10269576379974325
2020-01-03,510300,dividend_yield,0.029234114520415556
2020-01-03,510880,dividend_yield,0.033481380252818584
2020-01-03,511090,bond_ytm,0.037265
2020-01-03,511260,bond_ytm,0.031428
2020-01-03,512890,dividend_yield,0.08013082583810302
2020-01-03,518880,real_yield,-0.013572
2020-01-03,CBA21801,bond_ytm,0.037265
2020-01-03,M0,roll_yield,-0.10269576379974325
2020-01-03,TA0,roll_yield,-0.035868005738880916
2020-01-06,000015,dividend_yield,3.530810101143298e-05
2020-01-06,000300,dividend_yield,2.9302822878966022e-05
2020-01-06,159981,roll_yield,-0.029710449287112015
2020-01-06,159985,roll_yield,-0.09413778348309798
2020-01-06,510300,dividend_yield,0.029347562454523402
2020-01-06,510880,dividend_yield,0.03355015405682986
2020-01-06,511090,bond_ytm,0.03716
2020-01-06,511260,bond_ytm,0.031352000000000005
2020-01-06,512890,dividend_yield,0.08019639934533553
2020-01-06,518880,real_yield,-0.013647999999999993
2020-01-06,CBA21801,bond_ytm,0.03716
2020-01-06,M0,roll_yield,-0.09413778348309798
2020-01-06,TA0,roll_yield,-0.029710449287112015
2020-01-07,000015,dividend_yield,3.507361701686003e-05
2020-01-07,000300,dividend_yield,2.9084951374047618e-05
2020-01-07,159981,roll_yield,-0.024543943745857305
2020-01-07,159985,roll_yield,-0.09516698665528929
2020-01-07,510300,dividend_yield,0.02912154031287605
2020-01-07,510880,dividend_yield,0.0333219993199592
2020-01-07,511090,bond_ytm,0.037212999999999996
2020-01-07,511260,bond_ytm,0.031379000000000004
2020-01-07,512890,dividend_yield,0.07993474714518761
2020-01-07,518880,real_yield,-0.013620999999999994
2020-01-07,CBA21801,bond_ytm,0.037212999999999996
